,NCBI_ID,gene_symbol,alias_symbol,HGNC_ID,ENSG_ID
0,1,A1BG,A1B,5,ENSG00000121410
0,1,A1BG,ABG,5,ENSG00000121410
0,1,A1BG,GAB,5,ENSG00000121410
0,1,A1BG,HYST2477,5,ENSG00000121410
1,2,A2M,A2MD,7,ENSG00000175899
1,2,A2M,CPAMD5,7,ENSG00000175899
1,2,A2M,FWP007,7,ENSG00000175899
1,2,A2M,S863-7,7,ENSG00000175899
2,3,A2MP1,A2MP,8,ENSG00000291190
3,9,NAT1,AAC1,7645,ENSG00000171428
3,9,NAT1,MNAT,7645,ENSG00000171428
3,9,NAT1,NAT-1,7645,ENSG00000171428
3,9,NAT1,NATI,7645,ENSG00000171428
4,10,NAT2,AAC2,7646,ENSG00000156006
4,10,NAT2,NAT-2,7646,ENSG00000156006
4,10,NAT2,PNAT,7646,ENSG00000156006
5,11,NATP,AACP,15,
5,11,NATP,NATP1,15,
6,12,SERPINA3,AACT,16,ENSG00000196136
6,12,SERPINA3,ACT,16,ENSG00000196136
6,12,SERPINA3,GIG24,16,ENSG00000196136
6,12,SERPINA3,GIG25,16,ENSG00000196136
7,13,AADAC,CES5A1,17,ENSG00000114771
7,13,AADAC,DAC,17,ENSG00000114771
8,14,AAMP,,18,ENSG00000127837
9,15,AANAT,DSPS,19,ENSG00000129673
9,15,AANAT,SNAT,19,ENSG00000129673
10,16,AARS1,AARS,20,ENSG00000090861
10,16,AARS1,CMT2N,20,ENSG00000090861
10,16,AARS1,DEE29,20,ENSG00000090861
10,16,AARS1,EIEE29,20,ENSG00000090861
10,16,AARS1,HDLS2,20,ENSG00000090861
10,16,AARS1,TTD8,20,ENSG00000090861
11,17,AAVS1,AAV,22,
12,18,ABAT,GABA-AT,23,ENSG00000183044
12,18,ABAT,GABAT,23,ENSG00000183044
12,18,ABAT,NPD009,23,ENSG00000183044
13,19,ABCA1,ABC-1,29,ENSG00000165029
13,19,ABCA1,ABC1,29,ENSG00000165029
13,19,ABCA1,CERP,29,ENSG00000165029
13,19,ABCA1,HDLCQTL13,29,ENSG00000165029
13,19,ABCA1,HDLDT1,29,ENSG00000165029
13,19,ABCA1,HPALP1,29,ENSG00000165029
13,19,ABCA1,TGD,29,ENSG00000165029
14,20,ABCA2,ABC2,32,ENSG00000107331
14,20,ABCA2,IDPOGSA,32,ENSG00000107331
15,21,ABCA3,ABC-C,33,ENSG00000167972
15,21,ABCA3,ABC3,33,ENSG00000167972
15,21,ABCA3,EST111653,33,ENSG00000167972
15,21,ABCA3,LBM180,33,ENSG00000167972
15,21,ABCA3,SMDP3,33,ENSG00000167972
16,22,ABCB7,ABC7,48,ENSG00000131269
16,22,ABCB7,ASAT,48,ENSG00000131269
16,22,ABCB7,Atm1p,48,ENSG00000131269
16,22,ABCB7,EST140535,48,ENSG00000131269
17,23,ABCF1,ABC27,70,ENSG00000204574
17,23,ABCF1,ABC50,70,ENSG00000204574
18,24,ABCA4,ABC10,34,ENSG00000198691
18,24,ABCA4,ABCR,34,ENSG00000198691
18,24,ABCA4,ARMD2,34,ENSG00000198691
18,24,ABCA4,CORD3,34,ENSG00000198691
18,24,ABCA4,FFM,34,ENSG00000198691
18,24,ABCA4,RMP,34,ENSG00000198691
18,24,ABCA4,RP19,34,ENSG00000198691
18,24,ABCA4,STGD,34,ENSG00000198691
18,24,ABCA4,STGD1,34,ENSG00000198691
19,25,ABL1,ABL,76,ENSG00000097007
19,25,ABL1,BCR-ABL,76,ENSG00000097007
19,25,ABL1,CHDSKM,76,ENSG00000097007
19,25,ABL1,JTK7,76,ENSG00000097007
19,25,ABL1,bcr/abl,76,ENSG00000097007
19,25,ABL1,c-ABL,76,ENSG00000097007
19,25,ABL1,c-ABL1,76,ENSG00000097007
19,25,ABL1,p150,76,ENSG00000097007
19,25,ABL1,v-abl,76,ENSG00000097007
20,26,AOC1,ABP,80,ENSG00000002726
20,26,AOC1,ABP1,80,ENSG00000002726
20,26,AOC1,DAO,80,ENSG00000002726
20,26,AOC1,DAO1,80,ENSG00000002726
20,26,AOC1,KAO,80,ENSG00000002726
20,26,AOC1,KDAO,80,ENSG00000002726
21,27,ABL2,ABLL,77,ENSG00000143322
21,27,ABL2,ARG,77,ENSG00000143322
22,28,ABO,A3GALNT,79,ENSG00000175164
22,28,ABO,A3GALT1,79,ENSG00000175164
22,28,ABO,GTB,79,ENSG00000175164
22,28,ABO,NAGAT,79,ENSG00000175164
23,29,ABR,MDB,81,ENSG00000159842
24,30,ACAA1,ACAA,82,ENSG00000060971
24,30,ACAA1,Lnc-Myd88,82,ENSG00000060971
24,30,ACAA1,PTHIO,82,ENSG00000060971
24,30,ACAA1,THIO,82,ENSG00000060971
25,31,ACACA,ACAC,84,ENSG00000278540
25,31,ACACA,ACACAD,84,ENSG00000278540
25,31,ACACA,ACACalpha,84,ENSG00000278540
25,31,ACACA,ACC,84,ENSG00000278540
25,31,ACACA,ACC1,84,ENSG00000278540
25,31,ACACA,ACCA,84,ENSG00000278540
25,31,ACACA,ACCalpha,84,ENSG00000278540
25,31,ACACA,Acac1,84,ENSG00000278540
25,31,ACACA,hACC1,84,ENSG00000278540
26,32,ACACB,ACACbeta,85,ENSG00000076555
26,32,ACACB,ACC-beta,85,ENSG00000076555
26,32,ACACB,ACC2,85,ENSG00000076555
26,32,ACACB,ACCB,85,ENSG00000076555
26,32,ACACB,ACCbeta,85,ENSG00000076555
26,32,ACACB,HACC275,85,ENSG00000076555
27,33,ACADL,ACAD4,88,ENSG00000115361
27,33,ACADL,LCAD,88,ENSG00000115361
28,34,ACADM,ACAD1,89,ENSG00000117054
28,34,ACADM,MCAD,89,ENSG00000117054
28,34,ACADM,MCADH,89,ENSG00000117054
29,35,ACADS,ACAD3,90,ENSG00000122971
29,35,ACADS,SCAD,90,ENSG00000122971
30,36,ACADSB,2-MEBCAD,91,ENSG00000196177
30,36,ACADSB,ACAD7,91,ENSG00000196177
30,36,ACADSB,SBCAD,91,ENSG00000196177
31,37,ACADVL,ACAD6,92,ENSG00000072778
31,37,ACADVL,LCACD,92,ENSG00000072778
31,37,ACADVL,VLCAD,92,ENSG00000072778
32,38,ACAT1,ACAT,93,ENSG00000075239
32,38,ACAT1,MAT,93,ENSG00000075239
32,38,ACAT1,T2,93,ENSG00000075239
32,38,ACAT1,THIL,93,ENSG00000075239
33,39,ACAT2,,94,ENSG00000120437
34,40,ASIC2,ACCN,99,ENSG00000108684
34,40,ASIC2,ACCN1,99,ENSG00000108684
34,40,ASIC2,ASIC2a,99,ENSG00000108684
34,40,ASIC2,BNC1,99,ENSG00000108684
34,40,ASIC2,BNaC1,99,ENSG00000108684
34,40,ASIC2,MDEG,99,ENSG00000108684
34,40,ASIC2,hBNaC1,99,ENSG00000108684
35,41,ASIC1,ACCN2,100,ENSG00000110881
35,41,ASIC1,ASIC,100,ENSG00000110881
35,41,ASIC1,BNaC2,100,ENSG00000110881
36,43,ACHE,ACEE,108,ENSG00000087085
36,43,ACHE,ARACHE,108,ENSG00000087085
36,43,ACHE,N-ACHE,108,ENSG00000087085
36,43,ACHE,YT,108,ENSG00000087085
37,46,ACLS,,,
38,47,ACLY,ACL,115,ENSG00000131473
38,47,ACLY,ATPCL,115,ENSG00000131473
38,47,ACLY,CLATP,115,ENSG00000131473
39,48,ACO1,ACONS,117,ENSG00000122729
39,48,ACO1,HEL60,117,ENSG00000122729
39,48,ACO1,IREB1,117,ENSG00000122729
39,48,ACO1,IREBP,117,ENSG00000122729
39,48,ACO1,IREBP1,117,ENSG00000122729
39,48,ACO1,IRP1,117,ENSG00000122729
40,49,ACR,SPGF87,126,ENSG00000100312
41,50,ACO2,ACONM,118,ENSG00000100412
41,50,ACO2,HEL-S-284,118,ENSG00000100412
41,50,ACO2,ICRD,118,ENSG00000100412
41,50,ACO2,OCA8,118,ENSG00000100412
41,50,ACO2,OPA9,118,ENSG00000100412
42,51,ACOX1,ACOX,119,ENSG00000161533
42,51,ACOX1,AOX,119,ENSG00000161533
42,51,ACOX1,MITCH,119,ENSG00000161533
42,51,ACOX1,PALMCOX,119,ENSG00000161533
42,51,ACOX1,SCOX,119,ENSG00000161533
43,52,ACP1,HAAP,122,ENSG00000143727
43,52,ACP1,LMW-PTP,122,ENSG00000143727
43,52,ACP1,LMWPTP,122,ENSG00000143727
44,53,ACP2,LAP,123,ENSG00000134575
45,54,ACP5,HPAP,124,ENSG00000102575
45,54,ACP5,TRACP5a,124,ENSG00000102575
45,54,ACP5,TRACP5b,124,ENSG00000102575
45,54,ACP5,TRAP,124,ENSG00000102575
45,54,ACP5,TRAcP,124,ENSG00000102575
45,54,ACP5,TrATPase,124,ENSG00000102575
46,55,ACP3,5'-NT,125,ENSG00000014257
46,55,ACP3,ACP-3,125,ENSG00000014257
46,55,ACP3,ACPP,125,ENSG00000014257
46,55,ACP3,TM-PAP,125,ENSG00000014257
47,56,ACRV1,D11S4365,127,ENSG00000134940
47,56,ACRV1,SP-10,127,ENSG00000134940
47,56,ACRV1,SPACA2,127,ENSG00000134940
48,58,ACTA1,ACTA,129,ENSG00000143632
48,58,ACTA1,ASMA,129,ENSG00000143632
48,58,ACTA1,CFTD,129,ENSG00000143632
48,58,ACTA1,CFTD1,129,ENSG00000143632
48,58,ACTA1,CFTDM,129,ENSG00000143632
48,58,ACTA1,CMYP2A,129,ENSG00000143632
48,58,ACTA1,CMYP2B,129,ENSG00000143632
48,58,ACTA1,CMYP2C,129,ENSG00000143632
48,58,ACTA1,MPFD,129,ENSG00000143632
48,58,ACTA1,NEM1,129,ENSG00000143632
48,58,ACTA1,NEM2,129,ENSG00000143632
48,58,ACTA1,NEM3,129,ENSG00000143632
48,58,ACTA1,SHPM,129,ENSG00000143632
49,59,ACTA2,ACTSA,130,ENSG00000107796
49,59,ACTA2,SMDYS,130,ENSG00000107796
50,60,ACTB,BKRNS,132,ENSG00000075624
50,60,ACTB,BNS,132,ENSG00000075624
50,60,ACTB,BRWS1,132,ENSG00000075624
50,60,ACTB,CSMH,132,ENSG00000075624
50,60,ACTB,DDS1,132,ENSG00000075624
50,60,ACTB,PS1TP5BP1,132,ENSG00000075624
50,60,ACTB,THC8,132,ENSG00000075624
51,62,ACTBP2,,135,
52,63,ACTBP3,,136,
53,64,ACTBP4,,137,
54,66,ACTBP6,H8-PSI-BETA-AC3,139,
55,67,ACTBP7,,140,
56,68,ACTBP8,ACTBP2,141,
57,69,ACTBP9,,142,
58,70,ACTC1,ACTC,143,ENSG00000159251
58,70,ACTC1,ASD5,143,ENSG00000159251
58,70,ACTC1,CMD1R,143,ENSG00000159251
58,70,ACTC1,CMH11,143,ENSG00000159251
58,70,ACTC1,LVNC4,143,ENSG00000159251
59,71,ACTG1,ACT,144,ENSG00000184009
59,71,ACTG1,ACTG,144,ENSG00000184009
59,71,ACTG1,DFNA20,144,ENSG00000184009
59,71,ACTG1,DFNA26,144,ENSG00000184009
59,71,ACTG1,HEL-176,144,ENSG00000184009
60,72,ACTG2,ACT,145,ENSG00000163017
60,72,ACTG2,ACTA3,145,ENSG00000163017
60,72,ACTG2,ACTE,145,ENSG00000163017
60,72,ACTG2,ACTL3,145,ENSG00000163017
60,72,ACTG2,ACTSG,145,ENSG00000163017
60,72,ACTG2,MMIHS5,145,ENSG00000163017
60,72,ACTG2,VSCM,145,ENSG00000163017
60,72,ACTG2,VSCM1,145,ENSG00000163017
61,73,ACTG1P1,ACT1GP1,146,
61,73,ACTG1P1,ACTGP1,146,
61,73,ACTG1P1,HY-psi-gamma-AC6,146,
62,74,ACTG1P2,ACTGP2,147,
62,74,ACTG1P2,ACTL2,147,
63,75,ACTG1P3,ACTGP3,148,
63,75,ACTG1P3,dJ545L17.4,148,
64,78,ACTG1P6,ACTGP6,151,
65,79,ACTG1P7,ACTGP7,152,
66,80,ACTG1P8,ACTGP8,153,
67,81,ACTN4,ACTININ-4,166,ENSG00000130402
67,81,ACTN4,FSGS,166,ENSG00000130402
67,81,ACTN4,FSGS1,166,ENSG00000130402
68,82,ACTG1P9,ACTGP9,154,
69,83,ACTG1P10,ACTGP10,155,
69,83,ACTG1P10,ACTL1,155,
69,83,ACTG1P10,ACTP1,155,
70,86,ACTL6A,ACTL6,24124,ENSG00000136518
70,86,ACTL6A,ARPN-BETA,24124,ENSG00000136518
70,86,ACTL6A,Arp4,24124,ENSG00000136518
70,86,ACTL6A,BAF53A,24124,ENSG00000136518
70,86,ACTL6A,INO80K,24124,ENSG00000136518
70,86,ACTL6A,SMARCN1,24124,ENSG00000136518
71,87,ACTN1,BDPLT15,163,ENSG00000072110
72,88,ACTN2,CMD1AA,164,ENSG00000077522
72,88,ACTN2,CMH23,164,ENSG00000077522
72,88,ACTN2,CMYP8,164,ENSG00000077522
72,88,ACTN2,MPD6,164,ENSG00000077522
72,88,ACTN2,MYOCOZ,164,ENSG00000077522
73,89,ACTN3,ACTN3D,165,ENSG00000248746
74,90,ACVR1,ACTRI,171,ENSG00000115170
74,90,ACVR1,ACVR1A,171,ENSG00000115170
74,90,ACVR1,ACVRLK2,171,ENSG00000115170
74,90,ACVR1,ALK2,171,ENSG00000115170
74,90,ACVR1,FOP,171,ENSG00000115170
74,90,ACVR1,SKR1,171,ENSG00000115170
74,90,ACVR1,TSRI,171,ENSG00000115170
75,91,ACVR1B,ACTRIB,172,ENSG00000135503
75,91,ACVR1B,ACVRLK4,172,ENSG00000135503
75,91,ACVR1B,ALK4,172,ENSG00000135503
75,91,ACVR1B,SKR2,172,ENSG00000135503
76,92,ACVR2A,ACTRII,173,ENSG00000121989
76,92,ACVR2A,ACVR2,173,ENSG00000121989
77,93,ACVR2B,ACTRIIB,174,ENSG00000114739
77,93,ACVR2B,ActR-IIB,174,ENSG00000114739
77,93,ACVR2B,HTX4,174,ENSG00000114739
78,94,ACVRL1,ACVRLK1,175,ENSG00000139567
78,94,ACVRL1,ALK-1,175,ENSG00000139567
78,94,ACVRL1,ALK1,175,ENSG00000139567
78,94,ACVRL1,HHT,175,ENSG00000139567
78,94,ACVRL1,HHT2,175,ENSG00000139567
78,94,ACVRL1,ORW2,175,ENSG00000139567
78,94,ACVRL1,SKR3,175,ENSG00000139567
78,94,ACVRL1,TSR-I,175,ENSG00000139567
79,95,ACY1,ACY-1,177,ENSG00000243989
79,95,ACY1,ACY1D,177,ENSG00000243989
79,95,ACY1,HEL-S-5,177,ENSG00000243989
80,97,ACYP1,ACYPE,179,ENSG00000119640
81,98,ACYP2,ACYM,180,ENSG00000170634
81,98,ACYP2,ACYP,180,ENSG00000170634
82,100,ADA,ADA1,186,ENSG00000196839
83,101,ADAM8,CD156,215,ENSG00000151651
83,101,ADAM8,CD156a,215,ENSG00000151651
83,101,ADAM8,MS2,215,ENSG00000151651
84,102,ADAM10,AD10,188,ENSG00000137845
84,102,ADAM10,AD18,188,ENSG00000137845
84,102,ADAM10,CD156c,188,ENSG00000137845
84,102,ADAM10,CDw156,188,ENSG00000137845
84,102,ADAM10,HsT18717,188,ENSG00000137845
84,102,ADAM10,MADM,188,ENSG00000137845
84,102,ADAM10,RAK,188,ENSG00000137845
84,102,ADAM10,kuz,188,ENSG00000137845
85,103,ADAR,ADAR1,225,ENSG00000160710
85,103,ADAR,AGS6,225,ENSG00000160710
85,103,ADAR,DRADA,225,ENSG00000160710
85,103,ADAR,DSH,225,ENSG00000160710
85,103,ADAR,DSRAD,225,ENSG00000160710
85,103,ADAR,G1P1,225,ENSG00000160710
85,103,ADAR,IFI-4,225,ENSG00000160710
85,103,ADAR,IFI4,225,ENSG00000160710
85,103,ADAR,K88DSRBP,225,ENSG00000160710
85,103,ADAR,P136,225,ENSG00000160710
86,104,ADARB1,ADAR2,226,ENSG00000197381
86,104,ADARB1,DRABA2,226,ENSG00000197381
86,104,ADARB1,DRADA2,226,ENSG00000197381
86,104,ADARB1,NEDHYMS,226,ENSG00000197381
86,104,ADARB1,RED1,226,ENSG00000197381
87,105,ADARB2,ADAR3,227,ENSG00000185736
87,105,ADARB2,RED2,227,ENSG00000185736
88,106,ADCP1,,229,
89,107,ADCY1,AC1,232,ENSG00000164742
89,107,ADCY1,DFNB44,232,ENSG00000164742
90,108,ADCY2,AC2,233,ENSG00000078295
90,108,ADCY2,HBAC2,233,ENSG00000078295
91,109,ADCY3,AC-III,234,ENSG00000138031
91,109,ADCY3,AC3,234,ENSG00000138031
91,109,ADCY3,BMIQ19,234,ENSG00000138031
92,111,ADCY5,AC5,236,ENSG00000173175
92,111,ADCY5,DSKOD,236,ENSG00000173175
92,111,ADCY5,FDFM,236,ENSG00000173175
93,112,ADCY6,AC6,237,ENSG00000174233
93,112,ADCY6,LCCS8,237,ENSG00000174233
94,113,ADCY7,AC7,238,ENSG00000121281
95,114,ADCY8,AC8,239,ENSG00000155897
95,114,ADCY8,ADCY3,239,ENSG00000155897
95,114,ADCY8,HBAC1,239,ENSG00000155897
96,115,ADCY9,AC9,240,ENSG00000162104
96,115,ADCY9,ACIX,240,ENSG00000162104
97,116,ADCYAP1,PACAP,241,ENSG00000141433
98,117,ADCYAP1R1,PAC1,242,ENSG00000078549
98,117,ADCYAP1R1,PAC1R,242,ENSG00000078549
98,117,ADCYAP1R1,PACAPR,242,ENSG00000078549
98,117,ADCYAP1R1,PACAPRI,242,ENSG00000078549
99,118,ADD1,ADDA,243,ENSG00000087274
100,119,ADD2,ADDB,244,ENSG00000075340
101,120,ADD3,ADDL,245,ENSG00000148700
101,120,ADD3,CPSQ3,245,ENSG00000148700
102,122,ADFN,ALDS,,
103,123,PLIN2,ADFP,248,ENSG00000147872
103,123,PLIN2,ADRP,248,ENSG00000147872
104,124,ADH1A,ADH1,249,ENSG00000187758
105,125,ADH1B,ADH2,250,ENSG00000196616
105,125,ADH1B,HEL-S-117,250,ENSG00000196616
106,126,ADH1C,ADH3,251,ENSG00000248144
107,127,ADH4,ADH-2,252,ENSG00000198099
107,127,ADH4,HEL-S-4,252,ENSG00000198099
108,128,ADH5,ADH-3,253,ENSG00000197894
108,128,ADH5,ADHX,253,ENSG00000197894
108,128,ADH5,AMEDS,253,ENSG00000197894
108,128,ADH5,BMFS7,253,ENSG00000197894
108,128,ADH5,FALDH,253,ENSG00000197894
108,128,ADH5,FDH,253,ENSG00000197894
108,128,ADH5,GSH-FDH,253,ENSG00000197894
108,128,ADH5,GSNOR,253,ENSG00000197894
108,128,ADH5,HEL-S-60p,253,ENSG00000197894
109,130,ADH6,ADH-5,255,ENSG00000172955
110,131,ADH7,ADH4,256,ENSG00000196344
111,132,ADK,AK,257,ENSG00000156110
112,133,ADM,AM,259,ENSG00000148926
112,133,ADM,PAMP,259,ENSG00000148926
113,134,ADORA1,RDC7,262,ENSG00000163485
114,135,ADORA2A,A2aR,263,ENSG00000128271
114,135,ADORA2A,ADORA2,263,ENSG00000128271
114,135,ADORA2A,RDC8,263,ENSG00000128271
115,136,ADORA2B,ADORA2,264,ENSG00000170425
116,137,ADORA2BP1,ADORA2BP,265,
117,140,ADORA3,A3AR,268,ENSG00000282608
118,141,ADPRH,ARH1,269,ENSG00000144843
118,141,ADPRH,hARH1,269,ENSG00000144843
119,142,PARP1,ADPRT,270,ENSG00000143799
119,142,PARP1,ADPRT 1,270,ENSG00000143799
119,142,PARP1,ADPRT1,270,ENSG00000143799
119,142,PARP1,ARTD1,270,ENSG00000143799
119,142,PARP1,PARP,270,ENSG00000143799
119,142,PARP1,PARP-1,270,ENSG00000143799
119,142,PARP1,PARS,270,ENSG00000143799
119,142,PARP1,PPOL,270,ENSG00000143799
119,142,PARP1,Poly-PARP,270,ENSG00000143799
119,142,PARP1,pADPRT-1,270,ENSG00000143799
120,143,PARP4,ADPRTL1,271,ENSG00000102699
120,143,PARP4,ARTD4,271,ENSG00000102699
120,143,PARP4,PARP-4,271,ENSG00000102699
120,143,PARP4,PARPL,271,ENSG00000102699
120,143,PARP4,PH5P,271,ENSG00000102699
120,143,PARP4,VAULT3,271,ENSG00000102699
120,143,PARP4,VPARP,271,ENSG00000102699
120,143,PARP4,VWA5C,271,ENSG00000102699
120,143,PARP4,p193,271,ENSG00000102699
121,144,PARP1P1,ADPRTP1,275,ENSG00000227105
121,144,PARP1P1,PPOLP1,275,ENSG00000227105
122,145,PARP1P2,ADPRTP2,276,
122,145,PARP1P2,PPOLP2,276,
123,146,ADRA1D,ADRA1,280,ENSG00000171873
123,146,ADRA1D,ADRA1A,280,ENSG00000171873
123,146,ADRA1D,ADRA1R,280,ENSG00000171873
123,146,ADRA1D,ALPHA1,280,ENSG00000171873
123,146,ADRA1D,DAR,280,ENSG00000171873
123,146,ADRA1D,dJ779E11.2,280,ENSG00000171873
124,147,ADRA1B,ADRA1,278,ENSG00000170214
124,147,ADRA1B,ALPHA1BAR,278,ENSG00000170214
125,148,ADRA1A,ADRA1C,277,ENSG00000120907
125,148,ADRA1A,ADRA1L1,277,ENSG00000120907
125,148,ADRA1A,ALPHA1AAR,277,ENSG00000120907
126,150,ADRA2A,ADRA2,281,ENSG00000150594
126,150,ADRA2A,ADRA2R,281,ENSG00000150594
126,150,ADRA2A,ADRAR,281,ENSG00000150594
126,150,ADRA2A,ALPHA2AAR,281,ENSG00000150594
126,150,ADRA2A,FPLD8,281,ENSG00000150594
126,150,ADRA2A,ZNF32,281,ENSG00000150594
127,151,ADRA2B,ADRA2L1,282,ENSG00000274286
127,151,ADRA2B,ADRA2RL1,282,ENSG00000274286
127,151,ADRA2B,ADRARL1,282,ENSG00000274286
127,151,ADRA2B,ALPHA2BAR,282,ENSG00000274286
127,151,ADRA2B,FAME2,282,ENSG00000274286
127,151,ADRA2B,alpha-2BAR,282,ENSG00000274286
128,152,ADRA2C,ADRA2L2,283,ENSG00000184160
128,152,ADRA2C,ADRA2RL2,283,ENSG00000184160
128,152,ADRA2C,ADRARL2,283,ENSG00000184160
128,152,ADRA2C,ALPHA2CAR,283,ENSG00000184160
129,153,ADRB1,ADRB1R,285,ENSG00000043591
129,153,ADRB1,B1AR,285,ENSG00000043591
129,153,ADRB1,BETA1AR,285,ENSG00000043591
129,153,ADRB1,FNSS2,285,ENSG00000043591
129,153,ADRB1,RHR,285,ENSG00000043591
130,154,ADRB2,ADRB2R,286,ENSG00000169252
130,154,ADRB2,ADRBR,286,ENSG00000169252
130,154,ADRB2,ARB2,286,ENSG00000169252
130,154,ADRB2,B2AR,286,ENSG00000169252
130,154,ADRB2,BAR,286,ENSG00000169252
130,154,ADRB2,BETA2AR,286,ENSG00000169252
131,155,ADRB3,BETA3AR,288,ENSG00000188778
132,156,GRK2,ADRBK1,289,ENSG00000173020
132,156,GRK2,BARK1,289,ENSG00000173020
132,156,GRK2,BETA-ARK1,289,ENSG00000173020
133,157,GRK3,ADRBK2,290,ENSG00000100077
133,157,GRK3,BARK2,290,ENSG00000100077
134,158,ADSL,AMPS,291,ENSG00000239900
134,158,ADSL,ASASE,291,ENSG00000239900
134,158,ADSL,ASL,291,ENSG00000239900
135,159,ADSS2,ADEH,292,ENSG00000035687
135,159,ADSS2,ADSS,292,ENSG00000035687
135,159,ADSS2,ADSS 2,292,ENSG00000035687
136,160,AP2A1,ADTAA,561,ENSG00000196961
136,160,AP2A1,AP2-ALPHA,561,ENSG00000196961
136,160,AP2A1,CLAPA1,561,ENSG00000196961
137,161,AP2A2,ADTAB,562,ENSG00000183020
137,161,AP2A2,CLAPA2,562,ENSG00000183020
137,161,AP2A2,HIP-9,562,ENSG00000183020
137,161,AP2A2,HIP9,562,ENSG00000183020
137,161,AP2A2,HYPJ,562,ENSG00000183020
138,162,AP1B1,ADTB1,554,ENSG00000100280
138,162,AP1B1,AP105A,554,ENSG00000100280
138,162,AP1B1,BAM22,554,ENSG00000100280
138,162,AP1B1,CLAPB2,554,ENSG00000100280
138,162,AP1B1,KIDAR,554,ENSG00000100280
139,163,AP2B1,ADTB2,563,ENSG00000006125
139,163,AP2B1,AP105B,563,ENSG00000006125
139,163,AP2B1,AP2-BETA,563,ENSG00000006125
139,163,AP2B1,CLAPB1,563,ENSG00000006125
140,164,AP1G1,ADTG,555,ENSG00000166747
140,164,AP1G1,CLAPG1,555,ENSG00000166747
140,164,AP1G1,USRISD,555,ENSG00000166747
141,165,AEBP1,ACLP,303,ENSG00000106624
142,166,TLE5,AES,307,ENSG00000104964
142,166,TLE5,AES-1,307,ENSG00000104964
142,166,TLE5,AES-2,307,ENSG00000104964
142,166,TLE5,ESP1,307,ENSG00000104964
142,166,TLE5,GRG,307,ENSG00000104964
142,166,TLE5,GRG5,307,ENSG00000104964
142,166,TLE5,Grg-5,307,ENSG00000104964
143,167,CRISP1,AEGL1,304,ENSG00000124812
143,167,CRISP1,ARP,304,ENSG00000124812
143,167,CRISP1,CRISP-1,304,ENSG00000124812
143,167,CRISP1,HEL-S-57,304,ENSG00000124812
143,167,CRISP1,HSCRISP1D,304,ENSG00000124812
143,167,CRISP1,HSCRISP1G,304,ENSG00000124812
143,167,CRISP1,HUMARP,304,ENSG00000124812
144,169,AF8T,,,
145,170,AFA,,,
146,171,AFD1,AFDN,,
147,172,AFG3L1P,AFG3,314,ENSG00000293510
147,172,AFG3L1P,AFG3L1,314,ENSG00000293510
148,173,AFM,ALB2,316,ENSG00000079557
148,173,AFM,ALBA,316,ENSG00000079557
148,173,AFM,ALF,316,ENSG00000079557
149,174,AFP,AFPD,317,ENSG00000081051
149,174,AFP,FETA,317,ENSG00000081051
149,174,AFP,HPAFP,317,ENSG00000081051
150,175,AGA,AGU,318,ENSG00000038002
150,175,AGA,ASRG,318,ENSG00000038002
150,175,AGA,GA,318,ENSG00000038002
151,176,ACAN,AGC1,319,ENSG00000157766
151,176,ACAN,AGCAN,319,ENSG00000157766
151,176,ACAN,CSPG1,319,ENSG00000157766
151,176,ACAN,CSPGCP,319,ENSG00000157766
151,176,ACAN,MSK16,319,ENSG00000157766
151,176,ACAN,SEDK,319,ENSG00000157766
151,176,ACAN,SSOAOD,319,ENSG00000157766
152,177,AGER,RAGE,320,ENSG00000204305
152,177,AGER,SCARJ1,320,ENSG00000204305
152,177,AGER,sRAGE,320,ENSG00000204305
153,178,AGL,GDE,321,ENSG00000162688
154,179,AGMX2,IMD6,,
154,179,AGMX2,XLA2,,
155,181,AGRP,AGRT,330,ENSG00000159723
155,181,AGRP,ART,330,ENSG00000159723
155,181,AGRP,ASIP2,330,ENSG00000159723
156,182,JAG1,AGS,6188,ENSG00000101384
156,182,JAG1,AGS1,6188,ENSG00000101384
156,182,JAG1,AHD,6188,ENSG00000101384
156,182,JAG1,AWS,6188,ENSG00000101384
156,182,JAG1,CD339,6188,ENSG00000101384
156,182,JAG1,CMT2HH,6188,ENSG00000101384
156,182,JAG1,DCHE,6188,ENSG00000101384
156,182,JAG1,HJ1,6188,ENSG00000101384
156,182,JAG1,JAGL1,6188,ENSG00000101384
157,183,AGT,ANHU,333,ENSG00000135744
157,183,AGT,SERPINA8,333,ENSG00000135744
157,183,AGT,hFLT1,333,ENSG00000135744
158,185,AGTR1,AG2S,336,ENSG00000144891
158,185,AGTR1,AGTR1B,336,ENSG00000144891
158,185,AGTR1,AT1,336,ENSG00000144891
158,185,AGTR1,AT1AR,336,ENSG00000144891
158,185,AGTR1,AT1B,336,ENSG00000144891
158,185,AGTR1,AT1BR,336,ENSG00000144891
158,185,AGTR1,AT1R,336,ENSG00000144891
158,185,AGTR1,AT2R1,336,ENSG00000144891
158,185,AGTR1,ATR1,336,ENSG00000144891
158,185,AGTR1,HAT1R,336,ENSG00000144891
159,186,AGTR2,AT2,338,ENSG00000180772
159,186,AGTR2,ATGR2,338,ENSG00000180772
159,186,AGTR2,MRX88,338,ENSG00000180772
160,187,APLNR,AGTRL1,339,ENSG00000134817
160,187,APLNR,APJ,339,ENSG00000134817
160,187,APLNR,APJR,339,ENSG00000134817
