,num_gene_records,percent_collision_symbol
0,2,81.38211382113822
1,3,12.845528455284553
2,4,3.008130081300813
3,5,1.4634146341463417
4,6,0.7317073170731708
5,7,0.40650406504065045
6,9,0.08130081300813008
7,10,0.08130081300813008
