,NCBI_ID,gene_symbol,alias_symbol,HGNC_ID,ENSG_ID
0,1,A1BG,A1B,5,ENSG00000121410
0,1,A1BG,ABG,5,ENSG00000121410
0,1,A1BG,GAB,5,ENSG00000121410
0,1,A1BG,HYST2477,5,ENSG00000121410
1,2,A2M,A2MD,7,ENSG00000175899
1,2,A2M,CPAMD5,7,ENSG00000175899
1,2,A2M,FWP007,7,ENSG00000175899
1,2,A2M,S863-7,7,ENSG00000175899
2,9,NAT1,AAC1,7645,ENSG00000171428
2,9,NAT1,MNAT,7645,ENSG00000171428
2,9,NAT1,NAT-1,7645,ENSG00000171428
2,9,NAT1,NATI,7645,ENSG00000171428
3,10,NAT2,AAC2,7646,ENSG00000156006
3,10,NAT2,NAT-2,7646,ENSG00000156006
3,10,NAT2,PNAT,7646,ENSG00000156006
4,11,NATP,AACP,15,
4,11,NATP,NATP1,15,
5,12,SERPINA3,AACT,16,ENSG00000196136
5,12,SERPINA3,ACT,16,ENSG00000196136
5,12,SERPINA3,GIG24,16,ENSG00000196136
5,12,SERPINA3,GIG25,16,ENSG00000196136
6,13,AADAC,CES5A1,17,ENSG00000114771
6,13,AADAC,DAC,17,ENSG00000114771
7,14,AAMP,,18,ENSG00000127837
8,15,AANAT,DSPS,19,ENSG00000129673
8,15,AANAT,SNAT,19,ENSG00000129673
9,16,AARS1,AARS,20,ENSG00000090861
9,16,AARS1,CMT2N,20,ENSG00000090861
9,16,AARS1,DEE29,20,ENSG00000090861
9,16,AARS1,EIEE29,20,ENSG00000090861
9,16,AARS1,HDLS2,20,ENSG00000090861
9,16,AARS1,TTD8,20,ENSG00000090861
10,17,AAVS1,AAV,22,
11,18,ABAT,GABA-AT,23,ENSG00000183044
11,18,ABAT,GABAT,23,ENSG00000183044
11,18,ABAT,NPD009,23,ENSG00000183044
12,19,ABCA1,ABC-1,29,ENSG00000165029
12,19,ABCA1,ABC1,29,ENSG00000165029
12,19,ABCA1,CERP,29,ENSG00000165029
12,19,ABCA1,HDLCQTL13,29,ENSG00000165029
12,19,ABCA1,HDLDT1,29,ENSG00000165029
12,19,ABCA1,HPALP1,29,ENSG00000165029
12,19,ABCA1,TGD,29,ENSG00000165029
13,20,ABCA2,ABC2,32,ENSG00000107331
13,20,ABCA2,IDPOGSA,32,ENSG00000107331
14,21,ABCA3,ABC-C,33,ENSG00000167972
14,21,ABCA3,ABC3,33,ENSG00000167972
14,21,ABCA3,EST111653,33,ENSG00000167972
14,21,ABCA3,LBM180,33,ENSG00000167972
14,21,ABCA3,SMDP3,33,ENSG00000167972
15,22,ABCB7,ABC7,48,ENSG00000131269
15,22,ABCB7,ASAT,48,ENSG00000131269
15,22,ABCB7,Atm1p,48,ENSG00000131269
15,22,ABCB7,EST140535,48,ENSG00000131269
16,23,ABCF1,ABC27,70,ENSG00000204574
16,23,ABCF1,ABC50,70,ENSG00000204574
17,24,ABCA4,ABC10,34,ENSG00000198691
17,24,ABCA4,ABCR,34,ENSG00000198691
17,24,ABCA4,ARMD2,34,ENSG00000198691
17,24,ABCA4,CORD3,34,ENSG00000198691
17,24,ABCA4,FFM,34,ENSG00000198691
17,24,ABCA4,RMP,34,ENSG00000198691
17,24,ABCA4,RP19,34,ENSG00000198691
17,24,ABCA4,STGD,34,ENSG00000198691
17,24,ABCA4,STGD1,34,ENSG00000198691
18,25,ABL1,ABL,76,ENSG00000097007
18,25,ABL1,BCR-ABL,76,ENSG00000097007
18,25,ABL1,CHDSKM,76,ENSG00000097007
18,25,ABL1,JTK7,76,ENSG00000097007
18,25,ABL1,bcr/abl,76,ENSG00000097007
18,25,ABL1,c-ABL,76,ENSG00000097007
18,25,ABL1,c-ABL1,76,ENSG00000097007
18,25,ABL1,p150,76,ENSG00000097007
18,25,ABL1,v-abl,76,ENSG00000097007
19,26,AOC1,ABP,80,ENSG00000002726
19,26,AOC1,ABP1,80,ENSG00000002726
19,26,AOC1,DAO,80,ENSG00000002726
19,26,AOC1,DAO1,80,ENSG00000002726
19,26,AOC1,KAO,80,ENSG00000002726
19,26,AOC1,KDAO,80,ENSG00000002726
20,27,ABL2,ABLL,77,ENSG00000143322
20,27,ABL2,ARG,77,ENSG00000143322
21,28,ABO,A3GALNT,79,ENSG00000175164
21,28,ABO,A3GALT1,79,ENSG00000175164
21,28,ABO,GTB,79,ENSG00000175164
21,28,ABO,NAGAT,79,ENSG00000175164
22,29,ABR,MDB,81,ENSG00000159842
23,30,ACAA1,ACAA,82,ENSG00000060971
23,30,ACAA1,Lnc-Myd88,82,ENSG00000060971
23,30,ACAA1,PTHIO,82,ENSG00000060971
23,30,ACAA1,THIO,82,ENSG00000060971
24,31,ACACA,ACAC,84,ENSG00000278540
24,31,ACACA,ACACAD,84,ENSG00000278540
24,31,ACACA,ACACalpha,84,ENSG00000278540
24,31,ACACA,ACC,84,ENSG00000278540
24,31,ACACA,ACC1,84,ENSG00000278540
24,31,ACACA,ACCA,84,ENSG00000278540
24,31,ACACA,ACCalpha,84,ENSG00000278540
24,31,ACACA,Acac1,84,ENSG00000278540
24,31,ACACA,hACC1,84,ENSG00000278540
25,32,ACACB,ACACbeta,85,ENSG00000076555
25,32,ACACB,ACC-beta,85,ENSG00000076555
25,32,ACACB,ACC2,85,ENSG00000076555
25,32,ACACB,ACCB,85,ENSG00000076555
25,32,ACACB,ACCbeta,85,ENSG00000076555
25,32,ACACB,HACC275,85,ENSG00000076555
26,33,ACADL,ACAD4,88,ENSG00000115361
26,33,ACADL,LCAD,88,ENSG00000115361
27,34,ACADM,ACAD1,89,ENSG00000117054
27,34,ACADM,MCAD,89,ENSG00000117054
27,34,ACADM,MCADH,89,ENSG00000117054
28,35,ACADS,ACAD3,90,ENSG00000122971
28,35,ACADS,SCAD,90,ENSG00000122971
29,36,ACADSB,2-MEBCAD,91,ENSG00000196177
29,36,ACADSB,ACAD7,91,ENSG00000196177
29,36,ACADSB,SBCAD,91,ENSG00000196177
30,37,ACADVL,ACAD6,92,ENSG00000072778
30,37,ACADVL,LCACD,92,ENSG00000072778
30,37,ACADVL,VLCAD,92,ENSG00000072778
31,38,ACAT1,ACAT,93,ENSG00000075239
31,38,ACAT1,MAT,93,ENSG00000075239
31,38,ACAT1,T2,93,ENSG00000075239
31,38,ACAT1,THIL,93,ENSG00000075239
32,39,ACAT2,,94,ENSG00000120437
33,40,ASIC2,ACCN,99,ENSG00000108684
33,40,ASIC2,ACCN1,99,ENSG00000108684
33,40,ASIC2,ASIC2a,99,ENSG00000108684
33,40,ASIC2,BNC1,99,ENSG00000108684
33,40,ASIC2,BNaC1,99,ENSG00000108684
33,40,ASIC2,MDEG,99,ENSG00000108684
33,40,ASIC2,hBNaC1,99,ENSG00000108684
34,41,ASIC1,ACCN2,100,ENSG00000110881
34,41,ASIC1,ASIC,100,ENSG00000110881
34,41,ASIC1,BNaC2,100,ENSG00000110881
35,43,ACHE,ACEE,108,ENSG00000087085
35,43,ACHE,ARACHE,108,ENSG00000087085
35,43,ACHE,N-ACHE,108,ENSG00000087085
35,43,ACHE,YT,108,ENSG00000087085
36,47,ACLY,ACL,115,ENSG00000131473
36,47,ACLY,ATPCL,115,ENSG00000131473
36,47,ACLY,CLATP,115,ENSG00000131473
37,48,ACO1,ACONS,117,ENSG00000122729
37,48,ACO1,HEL60,117,ENSG00000122729
37,48,ACO1,IREB1,117,ENSG00000122729
37,48,ACO1,IREBP,117,ENSG00000122729
37,48,ACO1,IREBP1,117,ENSG00000122729
37,48,ACO1,IRP1,117,ENSG00000122729
38,49,ACR,SPGF87,126,ENSG00000100312
39,50,ACO2,ACONM,118,ENSG00000100412
39,50,ACO2,HEL-S-284,118,ENSG00000100412
39,50,ACO2,ICRD,118,ENSG00000100412
39,50,ACO2,OCA8,118,ENSG00000100412
39,50,ACO2,OPA9,118,ENSG00000100412
40,51,ACOX1,ACOX,119,ENSG00000161533
40,51,ACOX1,AOX,119,ENSG00000161533
40,51,ACOX1,MITCH,119,ENSG00000161533
40,51,ACOX1,PALMCOX,119,ENSG00000161533
40,51,ACOX1,SCOX,119,ENSG00000161533
41,52,ACP1,HAAP,122,ENSG00000143727
41,52,ACP1,LMW-PTP,122,ENSG00000143727
41,52,ACP1,LMWPTP,122,ENSG00000143727
42,53,ACP2,LAP,123,ENSG00000134575
43,54,ACP5,HPAP,124,ENSG00000102575
43,54,ACP5,TRACP5a,124,ENSG00000102575
43,54,ACP5,TRACP5b,124,ENSG00000102575
43,54,ACP5,TRAP,124,ENSG00000102575
43,54,ACP5,TRAcP,124,ENSG00000102575
43,54,ACP5,TrATPase,124,ENSG00000102575
44,55,ACP3,5'-NT,125,ENSG00000014257
44,55,ACP3,ACP-3,125,ENSG00000014257
44,55,ACP3,ACPP,125,ENSG00000014257
44,55,ACP3,TM-PAP,125,ENSG00000014257
45,56,ACRV1,D11S4365,127,ENSG00000134940
45,56,ACRV1,SP-10,127,ENSG00000134940
45,56,ACRV1,SPACA2,127,ENSG00000134940
46,58,ACTA1,ACTA,129,ENSG00000143632
46,58,ACTA1,ASMA,129,ENSG00000143632
46,58,ACTA1,CFTD,129,ENSG00000143632
46,58,ACTA1,CFTD1,129,ENSG00000143632
46,58,ACTA1,CFTDM,129,ENSG00000143632
46,58,ACTA1,CMYO2A,129,ENSG00000143632
46,58,ACTA1,CMYO2B,129,ENSG00000143632
46,58,ACTA1,CMYO2C,129,ENSG00000143632
46,58,ACTA1,CMYP2A,129,ENSG00000143632
46,58,ACTA1,CMYP2B,129,ENSG00000143632
46,58,ACTA1,CMYP2C,129,ENSG00000143632
46,58,ACTA1,MPFD,129,ENSG00000143632
46,58,ACTA1,NEM1,129,ENSG00000143632
46,58,ACTA1,NEM2,129,ENSG00000143632
46,58,ACTA1,NEM3,129,ENSG00000143632
46,58,ACTA1,SHPM,129,ENSG00000143632
47,59,ACTA2,ACTSA,130,ENSG00000107796
47,59,ACTA2,SMDYS,130,ENSG00000107796
48,60,ACTB,BKRNS,132,ENSG00000075624
48,60,ACTB,BNS,132,ENSG00000075624
48,60,ACTB,BRWS1,132,ENSG00000075624
48,60,ACTB,CSMH,132,ENSG00000075624
48,60,ACTB,DDS1,132,ENSG00000075624
48,60,ACTB,PS1TP5BP1,132,ENSG00000075624
48,60,ACTB,THC8,132,ENSG00000075624
49,62,ACTBP2,,135,
50,63,ACTBP3,,136,
51,64,ACTBP4,,137,
52,66,ACTBP6,H8-PSI-BETA-AC3,139,
53,67,ACTBP7,,140,
54,68,ACTBP8,ACTBP2,141,
55,69,ACTBP9,,142,
56,70,ACTC1,ACTC,143,ENSG00000159251
56,70,ACTC1,ASD5,143,ENSG00000159251
56,70,ACTC1,CMD1R,143,ENSG00000159251
56,70,ACTC1,CMH11,143,ENSG00000159251
56,70,ACTC1,LVNC4,143,ENSG00000159251
57,71,ACTG1,ACT,144,ENSG00000184009
57,71,ACTG1,ACTG,144,ENSG00000184009
57,71,ACTG1,DFNA20,144,ENSG00000184009
57,71,ACTG1,DFNA26,144,ENSG00000184009
57,71,ACTG1,HEL-176,144,ENSG00000184009
58,72,ACTG2,ACT,145,ENSG00000163017
58,72,ACTG2,ACTA3,145,ENSG00000163017
58,72,ACTG2,ACTE,145,ENSG00000163017
58,72,ACTG2,ACTL3,145,ENSG00000163017
58,72,ACTG2,ACTSG,145,ENSG00000163017
58,72,ACTG2,MMIHS5,145,ENSG00000163017
58,72,ACTG2,VSCM,145,ENSG00000163017
58,72,ACTG2,VSCM1,145,ENSG00000163017
59,73,ACTG1P1,ACT1GP1,146,
59,73,ACTG1P1,ACTGP1,146,
59,73,ACTG1P1,HY-psi-gamma-AC6,146,
60,74,ACTG1P2,ACTGP2,147,
60,74,ACTG1P2,ACTL2,147,
61,75,ACTG1P3,ACTGP3,148,
61,75,ACTG1P3,dJ545L17.4,148,
62,78,ACTG1P6,ACTGP6,151,
63,79,ACTG1P7,ACTGP7,152,
64,80,ACTG1P8,ACTGP8,153,
65,81,ACTN4,ACTININ-4,166,ENSG00000130402
65,81,ACTN4,FSGS,166,ENSG00000130402
65,81,ACTN4,FSGS1,166,ENSG00000130402
66,82,ACTG1P9,ACTGP9,154,
67,83,ACTG1P10,ACTGP10,155,
67,83,ACTG1P10,ACTL1,155,
67,83,ACTG1P10,ACTP1,155,
68,86,ACTL6A,ACTL6,24124,ENSG00000136518
68,86,ACTL6A,ARPN-BETA,24124,ENSG00000136518
68,86,ACTL6A,Arp4,24124,ENSG00000136518
68,86,ACTL6A,BAF53A,24124,ENSG00000136518
68,86,ACTL6A,INO80K,24124,ENSG00000136518
68,86,ACTL6A,SMARCN1,24124,ENSG00000136518
69,87,ACTN1,BDPLT15,163,ENSG00000072110
70,88,ACTN2,CMD1AA,164,ENSG00000077522
70,88,ACTN2,CMH23,164,ENSG00000077522
70,88,ACTN2,CMYO8,164,ENSG00000077522
70,88,ACTN2,CMYP8,164,ENSG00000077522
70,88,ACTN2,MPD6,164,ENSG00000077522
70,88,ACTN2,MYOCOZ,164,ENSG00000077522
71,89,ACTN3,ACTN3D,165,ENSG00000248746
72,90,ACVR1,ACTRI,171,ENSG00000115170
72,90,ACVR1,ACVR1A,171,ENSG00000115170
72,90,ACVR1,ACVRLK2,171,ENSG00000115170
72,90,ACVR1,ALK2,171,ENSG00000115170
72,90,ACVR1,FOP,171,ENSG00000115170
72,90,ACVR1,SKR1,171,ENSG00000115170
72,90,ACVR1,TSRI,171,ENSG00000115170
73,91,ACVR1B,ACTRIB,172,ENSG00000135503
73,91,ACVR1B,ACVRLK4,172,ENSG00000135503
73,91,ACVR1B,ALK4,172,ENSG00000135503
73,91,ACVR1B,SKR2,172,ENSG00000135503
74,92,ACVR2A,ACTRII,173,ENSG00000121989
74,92,ACVR2A,ACVR2,173,ENSG00000121989
75,93,ACVR2B,ACTRIIB,174,ENSG00000114739
75,93,ACVR2B,ActR-IIB,174,ENSG00000114739
75,93,ACVR2B,HTX4,174,ENSG00000114739
76,94,ACVRL1,ACVRLK1,175,ENSG00000139567
76,94,ACVRL1,ALK-1,175,ENSG00000139567
76,94,ACVRL1,ALK1,175,ENSG00000139567
76,94,ACVRL1,HHT,175,ENSG00000139567
76,94,ACVRL1,HHT2,175,ENSG00000139567
76,94,ACVRL1,ORW2,175,ENSG00000139567
76,94,ACVRL1,SKR3,175,ENSG00000139567
76,94,ACVRL1,TSR-I,175,ENSG00000139567
77,95,ACY1,ACY-1,177,ENSG00000243989
77,95,ACY1,ACY1D,177,ENSG00000243989
77,95,ACY1,HEL-S-5,177,ENSG00000243989
78,97,ACYP1,ACYPE,179,ENSG00000119640
79,98,ACYP2,ACYM,180,ENSG00000170634
79,98,ACYP2,ACYP,180,ENSG00000170634
80,100,ADA,ADA1,186,ENSG00000196839
81,101,ADAM8,CD156,215,ENSG00000151651
81,101,ADAM8,CD156a,215,ENSG00000151651
81,101,ADAM8,MS2,215,ENSG00000151651
82,102,ADAM10,AD10,188,ENSG00000137845
82,102,ADAM10,AD18,188,ENSG00000137845
82,102,ADAM10,CD156c,188,ENSG00000137845
82,102,ADAM10,CDw156,188,ENSG00000137845
82,102,ADAM10,HsT18717,188,ENSG00000137845
82,102,ADAM10,MADM,188,ENSG00000137845
82,102,ADAM10,RAK,188,ENSG00000137845
82,102,ADAM10,kuz,188,ENSG00000137845
83,103,ADAR,ADAR1,225,ENSG00000160710
83,103,ADAR,AGS6,225,ENSG00000160710
83,103,ADAR,DRADA,225,ENSG00000160710
83,103,ADAR,DSH,225,ENSG00000160710
83,103,ADAR,DSRAD,225,ENSG00000160710
83,103,ADAR,G1P1,225,ENSG00000160710
83,103,ADAR,IFI-4,225,ENSG00000160710
83,103,ADAR,IFI4,225,ENSG00000160710
83,103,ADAR,K88DSRBP,225,ENSG00000160710
83,103,ADAR,P136,225,ENSG00000160710
84,104,ADARB1,ADAR2,226,ENSG00000197381
84,104,ADARB1,DRABA2,226,ENSG00000197381
84,104,ADARB1,DRADA2,226,ENSG00000197381
84,104,ADARB1,NEDHYMS,226,ENSG00000197381
84,104,ADARB1,RED1,226,ENSG00000197381
85,105,ADARB2,ADAR3,227,ENSG00000185736
85,105,ADARB2,RED2,227,ENSG00000185736
86,106,ADCP1,,229,
87,107,ADCY1,AC1,232,ENSG00000164742
87,107,ADCY1,DFNB44,232,ENSG00000164742
88,108,ADCY2,AC2,233,ENSG00000078295
88,108,ADCY2,HBAC2,233,ENSG00000078295
89,109,ADCY3,AC-III,234,ENSG00000138031
89,109,ADCY3,AC3,234,ENSG00000138031
89,109,ADCY3,BMIQ19,234,ENSG00000138031
90,111,ADCY5,AC5,236,ENSG00000173175
90,111,ADCY5,DSKOD,236,ENSG00000173175
90,111,ADCY5,FDFM,236,ENSG00000173175
91,112,ADCY6,AC6,237,ENSG00000174233
91,112,ADCY6,LCCS8,237,ENSG00000174233
92,113,ADCY7,AC7,238,ENSG00000121281
93,114,ADCY8,AC8,239,ENSG00000155897
93,114,ADCY8,ADCY3,239,ENSG00000155897
93,114,ADCY8,HBAC1,239,ENSG00000155897
94,115,ADCY9,AC9,240,ENSG00000162104
94,115,ADCY9,ACIX,240,ENSG00000162104
95,116,ADCYAP1,PACAP,241,ENSG00000141433
96,117,ADCYAP1R1,PAC1,242,ENSG00000078549
96,117,ADCYAP1R1,PAC1R,242,ENSG00000078549
96,117,ADCYAP1R1,PACAPR,242,ENSG00000078549
96,117,ADCYAP1R1,PACAPRI,242,ENSG00000078549
97,118,ADD1,ADDA,243,ENSG00000087274
98,119,ADD2,ADDB,244,ENSG00000075340
99,120,ADD3,ADDL,245,ENSG00000148700
99,120,ADD3,CPSQ3,245,ENSG00000148700
101,123,PLIN2,ADFP,248,ENSG00000147872
101,123,PLIN2,ADRP,248,ENSG00000147872
102,124,ADH1A,ADH1,249,ENSG00000187758
103,125,ADH1B,ADH2,250,ENSG00000196616
103,125,ADH1B,HEL-S-117,250,ENSG00000196616
104,126,ADH1C,ADH3,251,ENSG00000248144
105,127,ADH4,ADH-2,252,ENSG00000198099
105,127,ADH4,HEL-S-4,252,ENSG00000198099
106,128,ADH5,ADH-3,253,ENSG00000197894
106,128,ADH5,ADHX,253,ENSG00000197894
106,128,ADH5,AMEDS,253,ENSG00000197894
106,128,ADH5,BMFS7,253,ENSG00000197894
106,128,ADH5,FALDH,253,ENSG00000197894
106,128,ADH5,FDH,253,ENSG00000197894
106,128,ADH5,GSH-FDH,253,ENSG00000197894
106,128,ADH5,GSNOR,253,ENSG00000197894
106,128,ADH5,HEL-S-60p,253,ENSG00000197894
107,130,ADH6,ADH-5,255,ENSG00000172955
108,131,ADH7,ADH4,256,ENSG00000196344
109,132,ADK,AK,257,ENSG00000156110
110,133,ADM,AM,259,ENSG00000148926
110,133,ADM,PAMP,259,ENSG00000148926
111,134,ADORA1,RDC7,262,ENSG00000163485
112,135,ADORA2A,A2aR,263,ENSG00000128271
112,135,ADORA2A,ADORA2,263,ENSG00000128271
112,135,ADORA2A,RDC8,263,ENSG00000128271
113,136,ADORA2B,ADORA2,264,ENSG00000170425
114,137,ADORA2BP1,ADORA2BP,265,
115,140,ADORA3,A3AR,268,ENSG00000282608
116,141,ADPRH,ARH1,269,ENSG00000144843
116,141,ADPRH,hARH1,269,ENSG00000144843
117,142,PARP1,ADPRT,270,ENSG00000143799
117,142,PARP1,ADPRT 1,270,ENSG00000143799
117,142,PARP1,ADPRT1,270,ENSG00000143799
117,142,PARP1,ARTD1,270,ENSG00000143799
117,142,PARP1,PARP,270,ENSG00000143799
117,142,PARP1,PARP-1,270,ENSG00000143799
117,142,PARP1,PARS,270,ENSG00000143799
117,142,PARP1,PPOL,270,ENSG00000143799
117,142,PARP1,Poly-PARP,270,ENSG00000143799
117,142,PARP1,pADPRT-1,270,ENSG00000143799
118,143,PARP4,ADPRTL1,271,ENSG00000102699
118,143,PARP4,ARTD4,271,ENSG00000102699
118,143,PARP4,PARP-4,271,ENSG00000102699
118,143,PARP4,PARPL,271,ENSG00000102699
118,143,PARP4,PH5P,271,ENSG00000102699
118,143,PARP4,VAULT3,271,ENSG00000102699
118,143,PARP4,VPARP,271,ENSG00000102699
118,143,PARP4,VWA5C,271,ENSG00000102699
118,143,PARP4,p193,271,ENSG00000102699
119,144,PARP1P1,ADPRTP1,275,ENSG00000227105
119,144,PARP1P1,PPOLP1,275,ENSG00000227105
120,145,PARP1P2,ADPRTP2,276,
120,145,PARP1P2,PPOLP2,276,
121,146,ADRA1D,ADRA1,280,ENSG00000171873
121,146,ADRA1D,ADRA1A,280,ENSG00000171873
121,146,ADRA1D,ADRA1R,280,ENSG00000171873
121,146,ADRA1D,ALPHA1,280,ENSG00000171873
121,146,ADRA1D,DAR,280,ENSG00000171873
121,146,ADRA1D,dJ779E11.2,280,ENSG00000171873
122,147,ADRA1B,ADRA1,278,ENSG00000170214
122,147,ADRA1B,ALPHA1BAR,278,ENSG00000170214
123,148,ADRA1A,ADRA1C,277,ENSG00000120907
123,148,ADRA1A,ADRA1L1,277,ENSG00000120907
123,148,ADRA1A,ALPHA1AAR,277,ENSG00000120907
124,150,ADRA2A,ADRA2,281,ENSG00000150594
124,150,ADRA2A,ADRA2R,281,ENSG00000150594
124,150,ADRA2A,ADRAR,281,ENSG00000150594
124,150,ADRA2A,ALPHA2AAR,281,ENSG00000150594
124,150,ADRA2A,FPLD8,281,ENSG00000150594
124,150,ADRA2A,ZNF32,281,ENSG00000150594
125,151,ADRA2B,ADRA2L1,282,ENSG00000274286
125,151,ADRA2B,ADRA2RL1,282,ENSG00000274286
125,151,ADRA2B,ADRARL1,282,ENSG00000274286
125,151,ADRA2B,ALPHA2BAR,282,ENSG00000274286
125,151,ADRA2B,FAME2,282,ENSG00000274286
125,151,ADRA2B,alpha-2BAR,282,ENSG00000274286
126,152,ADRA2C,ADRA2L2,283,ENSG00000184160
126,152,ADRA2C,ADRA2RL2,283,ENSG00000184160
126,152,ADRA2C,ADRARL2,283,ENSG00000184160
126,152,ADRA2C,ALPHA2CAR,283,ENSG00000184160
127,153,ADRB1,ADRB1R,285,ENSG00000043591
127,153,ADRB1,B1AR,285,ENSG00000043591
127,153,ADRB1,BETA1AR,285,ENSG00000043591
127,153,ADRB1,FNSS2,285,ENSG00000043591
127,153,ADRB1,RHR,285,ENSG00000043591
128,154,ADRB2,ADRB2R,286,ENSG00000169252
128,154,ADRB2,ADRBR,286,ENSG00000169252
128,154,ADRB2,ARB2,286,ENSG00000169252
128,154,ADRB2,B2AR,286,ENSG00000169252
128,154,ADRB2,BAR,286,ENSG00000169252
128,154,ADRB2,BETA2AR,286,ENSG00000169252
129,155,ADRB3,BETA3AR,288,ENSG00000188778
130,156,GRK2,ADRBK1,289,ENSG00000173020
130,156,GRK2,BARK1,289,ENSG00000173020
130,156,GRK2,BETA-ARK1,289,ENSG00000173020
131,157,GRK3,ADRBK2,290,ENSG00000100077
131,157,GRK3,BARK2,290,ENSG00000100077
132,158,ADSL,AMPS,291,ENSG00000239900
132,158,ADSL,ASASE,291,ENSG00000239900
132,158,ADSL,ASL,291,ENSG00000239900
133,159,ADSS2,ADEH,292,ENSG00000035687
133,159,ADSS2,ADSS,292,ENSG00000035687
133,159,ADSS2,ADSS 2,292,ENSG00000035687
134,160,AP2A1,ADTAA,561,ENSG00000196961
134,160,AP2A1,AP2-ALPHA,561,ENSG00000196961
134,160,AP2A1,CLAPA1,561,ENSG00000196961
135,161,AP2A2,ADTAB,562,ENSG00000183020
135,161,AP2A2,CLAPA2,562,ENSG00000183020
135,161,AP2A2,HIP-9,562,ENSG00000183020
135,161,AP2A2,HIP9,562,ENSG00000183020
135,161,AP2A2,HYPJ,562,ENSG00000183020
136,162,AP1B1,ADTB1,554,ENSG00000100280
136,162,AP1B1,AP105A,554,ENSG00000100280
136,162,AP1B1,BAM22,554,ENSG00000100280
136,162,AP1B1,CLAPB2,554,ENSG00000100280
136,162,AP1B1,KIDAR,554,ENSG00000100280
137,163,AP2B1,ADTB2,563,ENSG00000006125
137,163,AP2B1,AP105B,563,ENSG00000006125
137,163,AP2B1,AP2-BETA,563,ENSG00000006125
137,163,AP2B1,CLAPB1,563,ENSG00000006125
138,164,AP1G1,ADTG,555,ENSG00000166747
138,164,AP1G1,CLAPG1,555,ENSG00000166747
138,164,AP1G1,USRISD,555,ENSG00000166747
139,165,AEBP1,ACLP,303,ENSG00000106624
140,166,TLE5,AES,307,ENSG00000104964
140,166,TLE5,AES-1,307,ENSG00000104964
140,166,TLE5,AES-2,307,ENSG00000104964
140,166,TLE5,ESP1,307,ENSG00000104964
140,166,TLE5,GRG,307,ENSG00000104964
140,166,TLE5,GRG5,307,ENSG00000104964
140,166,TLE5,Grg-5,307,ENSG00000104964
141,167,CRISP1,AEGL1,304,ENSG00000124812
141,167,CRISP1,ARP,304,ENSG00000124812
141,167,CRISP1,CRISP-1,304,ENSG00000124812
141,167,CRISP1,HEL-S-57,304,ENSG00000124812
141,167,CRISP1,HSCRISP1D,304,ENSG00000124812
141,167,CRISP1,HSCRISP1G,304,ENSG00000124812
141,167,CRISP1,HUMARP,304,ENSG00000124812
144,172,AFG3L1P,AFG3,314,ENSG00000293510
144,172,AFG3L1P,AFG3L1,314,ENSG00000293510
145,173,AFM,ALB2,316,ENSG00000079557
145,173,AFM,ALBA,316,ENSG00000079557
145,173,AFM,ALF,316,ENSG00000079557
146,174,AFP,AFPD,317,ENSG00000081051
146,174,AFP,FETA,317,ENSG00000081051
146,174,AFP,HPAFP,317,ENSG00000081051
147,175,AGA,AGU,318,ENSG00000038002
147,175,AGA,ASRG,318,ENSG00000038002
147,175,AGA,GA,318,ENSG00000038002
148,176,ACAN,AGC1,319,ENSG00000157766
148,176,ACAN,AGCAN,319,ENSG00000157766
148,176,ACAN,CSPG1,319,ENSG00000157766
148,176,ACAN,CSPGCP,319,ENSG00000157766
148,176,ACAN,MSK16,319,ENSG00000157766
148,176,ACAN,SEDK,319,ENSG00000157766
148,176,ACAN,SSOAOD,319,ENSG00000157766
149,177,AGER,RAGE,320,ENSG00000204305
149,177,AGER,SCARJ1,320,ENSG00000204305
149,177,AGER,sRAGE,320,ENSG00000204305
150,178,AGL,GDE,321,ENSG00000162688
151,181,AGRP,AGRT,330,ENSG00000159723
151,181,AGRP,ART,330,ENSG00000159723
151,181,AGRP,ASIP2,330,ENSG00000159723
152,182,JAG1,AGS,6188,ENSG00000101384
152,182,JAG1,AGS1,6188,ENSG00000101384
152,182,JAG1,AHD,6188,ENSG00000101384
152,182,JAG1,AWS,6188,ENSG00000101384
152,182,JAG1,CD339,6188,ENSG00000101384
152,182,JAG1,CMT2HH,6188,ENSG00000101384
152,182,JAG1,DCHE,6188,ENSG00000101384
152,182,JAG1,HJ1,6188,ENSG00000101384
152,182,JAG1,JAGL1,6188,ENSG00000101384
153,183,AGT,ANHU,333,ENSG00000135744
153,183,AGT,SERPINA8,333,ENSG00000135744
153,183,AGT,hFLT1,333,ENSG00000135744
154,185,AGTR1,AG2S,336,ENSG00000144891
154,185,AGTR1,AGTR1B,336,ENSG00000144891
154,185,AGTR1,AT1,336,ENSG00000144891
154,185,AGTR1,AT1AR,336,ENSG00000144891
154,185,AGTR1,AT1B,336,ENSG00000144891
154,185,AGTR1,AT1BR,336,ENSG00000144891
154,185,AGTR1,AT1R,336,ENSG00000144891
154,185,AGTR1,AT2R1,336,ENSG00000144891
154,185,AGTR1,ATR1,336,ENSG00000144891
154,185,AGTR1,HAT1R,336,ENSG00000144891
155,186,AGTR2,AT2,338,ENSG00000180772
155,186,AGTR2,ATGR2,338,ENSG00000180772
155,186,AGTR2,MRX88,338,ENSG00000180772
156,187,APLNR,AGTRL1,339,ENSG00000134817
156,187,APLNR,APJ,339,ENSG00000134817
156,187,APLNR,APJR,339,ENSG00000134817
156,187,APLNR,HG11,339,ENSG00000134817
