,collision,gene_symbol,ENSG_ID,source,gene_symbol_count
2633,PEP,"['PAEP', ' PREP', ' PTPN22']","ENSG00000122133, ENSG00000085377, ENSG00000134242",NCBI,3
2553,PACT,"['ZNF415', ' PRKRA', ' RBBP6']","ENSG00000170954, ENSG00000180228, ENSG00000122257",NCBI,3
1369,SDH,"['SDHB', ' SARDH', ' SDS']","ENSG00000117118, ENSG00000123453, ENSG00000135094",ENSG,3
288,DP1,"['REEP5', ' TFDP1', ' PTGDR']","ENSG00000129625, ENSG00000198176, ENSG00000168229",HGNC,3
1545,TS,"['TYMS', ' TBXAS1', ' CACNA1C']","ENSG00000176890, ENSG00000059377, ENSG00000285479",ENSG,3
1530,TRAMP,"['ZBED1', ' TNFRSF25', ' TRAM1']","ENSG00000292345, ENSG00000215788, ENSG00000067167",ENSG,3
1531,TRAP,"['CD40LG', ' ACP5', ' SCYL1']","ENSG00000102245, ENSG00000102575, ENSG00000142186",ENSG,3
2301,NOP,"['PNOC', ' NOL3', ' OPRL1']","ENSG00000168081, ENSG00000140939, ENSG00000125510",NCBI,3
2305,NOTCH2NL,"['NOTCH2NLB', ' NOTCH2NLA', ' NOTCH2NLC']","ENSG00000286019, ENSG00000264343, ENSG00000286219",NCBI,3
2307,NOV,"['RPL10', ' PLXNA1', ' CCN3']","ENSG00000147403, ENSG00000114554, ENSG00000136999",NCBI,3
1541,TRIP,"['TRAIP', ' LRRFIP1', ' PIK3IP1']","ENSG00000183763, ENSG00000124831, ENSG00000100100",ENSG,3
88,ATX,"['DMBX1', ' SMG1', ' ENPP2']","ENSG00000197587, ENSG00000157106, ENSG00000136960",HGNC,3
2324,NRP,"['OPTN', ' NAP1L1', ' NRP1']","ENSG00000123240, ENSG00000187109, ENSG00000099250",NCBI,3
1547,TSC,"['SLC12A3', ' TSC1', ' TESC']","ENSG00000070915, ENSG00000165699, ENSG00000088992",ENSG,3
861,DEFB109,"['DEFB109A', ' DEFB109C', ' DEFB109B']","nan, ENSG00000205989, ENSG00000206034",NCBI,3
84,AT1,"['SLC33A1', ' PGR-AS1', ' AGTR1']","ENSG00000169359, ENSG00000282728, ENSG00000144891",HGNC,3
942,DS,"['DHPS', ' DHDDS', ' PRPH2']","ENSG00000095059, ENSG00000117682, ENSG00000112619",NCBI,3
864,DELTA,"['YY1', ' PSMB6', ' DLL1']","ENSG00000100811, ENSG00000142507, ENSG00000198719",NCBI,3
1556,U13,"['SNORD13P3', ' SNORD13', ' SNORD13P1']","ENSG00000239128, ENSG00000239039, ENSG00000238498",ENSG,3
2300,NOMO,"['NOMO2', ' NOMO1', ' NOMO3']","ENSG00000185164, ENSG00000103512, ENSG00000103226",NCBI,3
2434,OTF-3,"['POU5F1P3', ' POU5F1', ' POU5F1P4']","ENSG00000235602, ENSG00000204531, ENSG00000237872",NCBI,3
2435,OTF3,"['POU5F1', ' POU5F1P3', ' POU5F1P4']","ENSG00000204531, ENSG00000235602, ENSG00000237872",NCBI,3
1526,TR3,"['TNFRSF25', ' NR4A1', ' TXNRD2']","ENSG00000215788, ENSG00000123358, ENSG00000184470",ENSG,3
947,DSS,"['NR0B1', ' MPZ', ' PMP22']","ENSG00000169297, ENSG00000158887, ENSG00000109099",NCBI,3
948,DTD,"['NQO1', ' DTD1', ' SLC26A2']","ENSG00000181019, ENSG00000125821, ENSG00000155850",NCBI,3
848,DD3,"['AKR1C3', ' AKR1A1', ' PCA3']","ENSG00000196139, ENSG00000117448, ENSG00000225937",NCBI,3
117,BOP,"['SMYD1', ' OPN1SW', ' RTL10']","ENSG00000115593, ENSG00000128617, ENSG00000215012",HGNC,3
2446,P11,"['S100A10', ' EXOSC6', ' ENDOU']","ENSG00000197747, ENSG00000223496, ENSG00000111405",NCBI,3
3606,UNR,"['CSDE1', ' P2RY4', ' NR1H2']","ENSG00000009307, ENSG00000186912, ENSG00000131408",NCBI,3
125,C1,"['ARHGAP4', ' TRGC1', ' PFDN4']","ENSG00000089820, ENSG00000211689, ENSG00000101132",HGNC,3
2449,P12,"['H3P5', ' POLD4', ' POLE4']","nan, ENSG00000175482, ENSG00000115350",NCBI,3
1508,TIM1,"['TIMELESS', ' HAVCR1', ' ARHGEF5']","ENSG00000111602, ENSG00000113249, ENSG00000050327",ENSG,3
3515,TRNP1,"['TRP-AGG2-5', ' TRP-AGG2-6', ' TRL-AAG2-3']","nan, nan, nan",NCBI,3
132,C6ST,"['CHST3', ' CHST1', ' CHST2']","ENSG00000122863, ENSG00000175264, ENSG00000175040",HGNC,3
3610,UPP,"['UPRT', ' MRFAP1L2', ' UPP1']","ENSG00000094841, ENSG00000170846, ENSG00000183696",NCBI,3
134,CAD,"['DFFB', ' B4GALNT2', ' ACOD1']","ENSG00000169598, ENSG00000167080, ENSG00000102794",HGNC,3
71,ARP5,"['ANGPTL6', ' APOBEC3C', ' ACTR5']","ENSG00000130812, ENSG00000244509, ENSG00000101442",HGNC,3
3530,TSC,"['TSC1', ' SLC12A3', ' TESC']","ENSG00000165699, ENSG00000070915, ENSG00000088992",NCBI,3
3642,WAGR,"['WT1', ' PAX6', ' DEL11P13']","ENSG00000184937, ENSG00000007372, nan",NCBI,3
2362,OCT4,"['POU5F1P3', ' POU5F1', ' POU5F1P4']","ENSG00000235602, ENSG00000204531, ENSG00000237872",NCBI,3
1589,VPH1,"['ATP6V0A4', ' ATP6V0A2', ' ATP6V0A1']","ENSG00000105929, ENSG00000185344, ENSG00000033627",ENSG,3
923,DP1,"['PTGDR', ' TFDP1', ' REEP5']","ENSG00000168229, ENSG00000198176, ENSG00000129625",NCBI,3
922,DP,"['DSP', ' SRPRA', ' PTGDR']","ENSG00000096696, ENSG00000182934, ENSG00000168229",NCBI,3
2357,OCT-3,"['POU5F1P3', ' POU5F1P4', ' POU5F1']","ENSG00000235602, ENSG00000237872, ENSG00000204531",NCBI,3
2358,OCT-4,"['POU5F1P3', ' POU5F1P4', ' POU5F1']","ENSG00000235602, ENSG00000237872, ENSG00000204531",NCBI,3
899,DLK,"['DAPK3', ' DLK1', ' MAP3K12']","ENSG00000167657, ENSG00000185559, ENSG00000139625",NCBI,3
917,DOC1,"['CDK2AP1', ' FILIP1L', ' ANAPC10']","ENSG00000111328, ENSG00000168386, ENSG00000164162",NCBI,3
68,ARP2,"['ACTR2', ' AICDA', ' ANGPTL2']","ENSG00000138071, ENSG00000111732, ENSG00000136859",HGNC,3
914,DNM1DN4@,"['DNM1P31', ' DNM1P32', ' DNM1P30']","nan, nan, nan",NCBI,3
905,DMT1,"['DMRT1', ' CHMP2B', ' SLC11A2']","ENSG00000137090, ENSG00000083937, ENSG00000110911",NCBI,3
8,A4,"['SGCG', ' PLP2', ' ATP6V0A4']","ENSG00000102683, ENSG00000102007, ENSG00000105929",HGNC,3
906,DNAJ,"['DNAJC14', ' DNAJB6', ' DNAJA2']","ENSG00000135392, ENSG00000105993, ENSG00000069345",NCBI,3
2370,OF,"['TAF1', ' SPI1', ' BRIP1']","ENSG00000147133, ENSG00000066336, ENSG00000136492",NCBI,3
913,DNM1DN3@,"['DNM1P30', ' DNM1P29', ' DNM1P28']","nan, ENSG00000274966, nan",NCBI,3
924,DP2,"['PTGDR2', ' TFDP2', ' APC']","ENSG00000183134, ENSG00000114126, ENSG00000134982",NCBI,3
34,ALK1,"['ALK', ' ACVRL1', ' SLPI']","ENSG00000171094, ENSG00000139567, ENSG00000124107",HGNC,3
37,ALR,"['GFER', ' AKR1A1', ' KMT2D']","ENSG00000127554, ENSG00000117448, ENSG00000167548",HGNC,3
886,DIP1,"['NCKIPSD', ' CCNDBP1', ' MIB1']","ENSG00000213672, ENSG00000166946, ENSG00000101752",NCBI,3
1584,VMA10,"['ATP6V1G2', ' ATP6V1G1', ' ATP6V1G3']","ENSG00000213760, ENSG00000136888, ENSG00000263014",ENSG,3
40,AN,"['CCDC102B', ' PAX6', ' DIAPH3']","ENSG00000150636, ENSG00000007372, ENSG00000139734",HGNC,3
2402,OR19-18,"['OR7C2', ' OR7A2P', ' OR7A10']","ENSG00000127529, nan, ENSG00000127515",NCBI,3
881,DIA1,"['DIAPH1', ' CYB5R3', ' DIPK2A']","ENSG00000131504, ENSG00000100243, ENSG00000181744",NCBI,3
1576,UNR,"['NR1H2', ' P2RY4', ' CSDE1']","ENSG00000131408, ENSG00000186912, ENSG00000009307",ENSG,3
2337,NT5,"['SLC6A16', ' NTF4', ' NT5E']","ENSG00000063127, ENSG00000225950, ENSG00000135318",NCBI,3
3574,UBC4/5,"['UBE2D2', ' UBE2D1', ' UBE2D3']","ENSG00000131508, ENSG00000072401, ENSG00000109332",NCBI,3
3536,TSPY,"['TSPY10', ' TSPY1', ' TSPY3']","ENSG00000236424, ENSG00000258992, ENSG00000228927",NCBI,3
3535,TSP1,"['PRSS55', ' THBS1', ' CRISP2']","ENSG00000184647, ENSG00000137801, ENSG00000124490",NCBI,3
58,AR,"['AKR1B1', ' AREG', ' FDXR']","ENSG00000085662, ENSG00000109321, ENSG00000161513",HGNC,3
874,DGK,"['DGKB', ' DGKE', ' DGUOK']","ENSG00000136267, ENSG00000153933, ENSG00000114956",NCBI,3
2326,NS,"['KRAS', ' GNL3', ' SPINK5']","ENSG00000133703, ENSG00000163938, ENSG00000133710",NCBI,3
67,ARP11,"['ACTR3C', ' ACTR10', ' ACTR3B']","ENSG00000106526, ENSG00000131966, ENSG00000133627",HGNC,3
136,CAF1,"['CHAF1A', ' CHAF1B', ' CNOT8']","ENSG00000167670, ENSG00000159259, ENSG00000155508",HGNC,3
2455,P130,"['RAB3GAP1', ' RBL2', ' NOLC1']","ENSG00000115839, ENSG00000103479, ENSG00000166197",NCBI,3
2277,NIP1,"['BNIP1', ' NECAB3', ' NCBP2']","ENSG00000113734, ENSG00000125967, ENSG00000114503",NCBI,3
1415,SNO,"['SBNO1', ' SKIL', ' SBNO2']","ENSG00000139697, ENSG00000136603, ENSG00000064932",ENSG,3
2186,MTS1,"['S100A4', ' SAI1', ' CDKN2A']","ENSG00000196154, nan, ENSG00000147889",NCBI,3
2187,MTTF1,"['TFAM', ' TFAMP1', ' TFAMP2']","ENSG00000108064, nan, nan",NCBI,3
814,D-X,"['ULK4P2', ' ULK4P1', ' ULK4P3']","ENSG00000290723, ENSG00000291023, nan",NCBI,3
246,CST,"['GAL3ST1', ' CST12P', ' CASZ1']","ENSG00000128242, ENSG00000226344, ENSG00000130940",HGNC,3
2191,MUC3,"['MUC17', ' MUC3A', ' MUC3B']","ENSG00000169876, ENSG00000169894, nan",NCBI,3
3503,TRIP,"['TRAIP', ' LRRFIP1', ' PIK3IP1']","ENSG00000183763, ENSG00000124831, ENSG00000100100",NCBI,3
237,CRP2,"['CSRP2', ' CEBPB', ' CRIP2']","ENSG00000175183, ENSG00000172216, ENSG00000182809",HGNC,3
2276,NIP,"['CRPPA', ' DUOXA1', ' GIPC1']","ENSG00000214960, ENSG00000140254, ENSG00000123159",NCBI,3
2201,N2N,"['NOTCH2NLC', ' NOTCH2NLA', ' NOTCH2NLB']","ENSG00000286219, ENSG00000264343, ENSG00000286019",NCBI,3
231,CR,"['EDARADD', ' CD55', ' CRIPTO']","ENSG00000186197, ENSG00000196352, ENSG00000241186",HGNC,3
3625,VMA10,"['ATP6V1G2', ' ATP6V1G3', ' ATP6V1G1']","ENSG00000213760, ENSG00000151418, ENSG00000136888",NCBI,3
2516,P59,"['H3P27', ' ILK', ' GORASP2']","nan, ENSG00000166333, ENSG00000115806",NCBI,3
2210,NAG,"['NAGLU', ' SCN7A', ' NBAS']","ENSG00000108784, ENSG00000136546, ENSG00000151779",NCBI,3
2514,P57,"['H3P47', ' CORO1A', ' CDKN1C']","nan, ENSG00000102879, ENSG00000129757",NCBI,3
254,CYP2A,"['CYP2A7', ' CYP2A6', ' CYP2A13']","ENSG00000198077, ENSG00000255974, ENSG00000197838",HGNC,3
1400,SLAP,"['SLA', ' FAM169A', ' SLMAP']","ENSG00000155926, ENSG00000198780, ENSG00000163681",ENSG,3
1399,SL1,"['TAF1B', ' TAF1C', ' TAF1A']","ENSG00000115750, ENSG00000103168, ENSG00000143498",ENSG,3
1398,SKIP,"['SNW1', ' INPP5K', ' SPHKAP']","ENSG00000100603, ENSG00000132376, ENSG00000153820",ENSG,3
2535,P84,"['THOC1', ' SIRPA', ' PPP1R12C']","ENSG00000079134, ENSG00000198053, ENSG00000125503",NCBI,3
976,EBS1,"['KRT14', ' KRT5', ' PLEC']","ENSG00000186847, ENSG00000186081, ENSG00000178209",NCBI,3
1394,SIP1,"['SCAF11', ' GEMIN2', ' ZEB2']","ENSG00000139218, ENSG00000092208, ENSG00000169554",ENSG,3
2180,MTF,"['MT1L', ' MELTF', ' FTMT']","nan, ENSG00000163975, ENSG00000181867",NCBI,3
1389,SIII,"['ELOB', ' ELOA', ' ELOC']","ENSG00000103363, ENSG00000011007, ENSG00000154582",ENSG,3
271,DGK,"['DGUOK', ' DGKE', ' DGKB']","ENSG00000114956, ENSG00000153933, ENSG00000136267",HGNC,3
2175,MT2,"['MTNR1B', ' TMPRSS6', ' MT2A']","ENSG00000134640, ENSG00000187045, ENSG00000125148",NCBI,3
806,CYP2C,"['CYP2C9', ' CYP2C18', ' CYP2C19']","ENSG00000138109, ENSG00000108242, ENSG00000165841",NCBI,3
981,ECGF1,"['TYMP', ' SCO2', ' S1PR1']","ENSG00000025708, ENSG00000284194, ENSG00000170989",NCBI,3
803,CYP2A,"['CYP2A13', ' CYP2A7', ' CYP2A6']","ENSG00000197838, ENSG00000198077, ENSG00000255974",NCBI,3
1376,SEP,"['PLXNB1', ' MMEL1', ' SELENOP']","ENSG00000164050, ENSG00000142606, ENSG00000250722",ENSG,3
3495,TRF,"['TRH', ' TERF1', ' IL5']","ENSG00000170893, ENSG00000147601, ENSG00000113525",NCBI,3
2162,MSF,"['SEPTIN9', ' FN1', ' PRG4']","ENSG00000184640, ENSG00000115414, ENSG00000116690",NCBI,3
2509,P51,"['TP63', ' H3P41', ' ZNF398']","ENSG00000073282, ENSG00000265541, ENSG00000197024",NCBI,3
1438,SRPSMCR,"['SRP68P3', ' SRP68P1', ' SRP68P2']","ENSG00000237911, ENSG00000266129, ENSG00000227689",ENSG,3
2219,NAT1,"['SLC6A2', ' SLC38A3', ' EIF4G2']","ENSG00000103546, ENSG00000188338, ENSG00000110321",NCBI,3
181,CED-12,"['ELMO2', ' ELMO3', ' ELMO1']","ENSG00000062598, ENSG00000102890, ENSG00000155849",HGNC,3
141,CANP,"['FAM111B', ' CAPNS1', ' CAPN1']","ENSG00000189057, ENSG00000126247, ENSG00000014216",HGNC,3
1497,TFIIF,"['GTF2F2', ' GTF2F2P1', ' GTF2F1']","ENSG00000188342, ENSG00000251254, ENSG00000125651",ENSG,3
2461,P160,"['PELP1', ' MSH6', ' MYBBP1A']","ENSG00000141456, ENSG00000116062, ENSG00000132382",NCBI,3
153,CARP,"['MINDY3', ' ANKRD1', ' CA8']","ENSG00000148481, ENSG00000148677, ENSG00000178538",HGNC,3
2265,NEU,"['NEURL1', ' ERBB2', ' NEU1']","ENSG00000107954, ENSG00000141736, ENSG00000204386",NCBI,3
157,CASP,"['CYTIP', ' CUX1', ' CRTAP']","ENSG00000115165, ENSG00000257923, ENSG00000170275",HGNC,3
2466,P2,"['RPLP2', ' PMP2', ' EXOSC10']","ENSG00000177600, ENSG00000147588, ENSG00000171824",NCBI,3
2471,P22,"['CHP1', ' DYNC1H1', ' PHB2']","ENSG00000187446, ENSG00000197102, ENSG00000215021",NCBI,3
165,CD,"['NOD2', ' CTLA4', ' CELIAC2']","ENSG00000167207, ENSG00000163599, nan",HGNC,3
2257,NET,"['SLC6A2', ' EPHB1', ' ELK3']","ENSG00000103546, ENSG00000154928, ENSG00000111145",NCBI,3
2472,P220,"['EIF4G1', ' RALGAPA2', ' NPAT']","ENSG00000114867, ENSG00000188559, ENSG00000149308",NCBI,3
832,DAN,"['PARN', ' NBL1', ' MICOS10-NBL1']","ENSG00000140694, ENSG00000158747, ENSG00000158747",NCBI,3
961,E1,"['SNORA73A', ' BCHE', ' ENOPH1']","ENSG00000274266, ENSG00000114200, ENSG00000145293",NCBI,3
2482,P29,"['SYF2', ' PRTN3', ' PRDX6']","ENSG00000117614, ENSG00000196415, ENSG00000117592",NCBI,3
182,CED12,"['ELMO3', ' ELMO1', ' ELMO2']","ENSG00000102890, ENSG00000155849, ENSG00000062598",HGNC,3
2507,P5,"['PDIA6', ' SLC10A5', ' EXOSC9']","ENSG00000143870, ENSG00000253598, ENSG00000123737",NCBI,3
2485,P3,"['EXOSC10', ' SLC10A3', ' ATP5MC3']","ENSG00000171824, ENSG00000126903, ENSG00000154518",NCBI,3
2486,P31,"['PSMD8', ' USE1', ' ATP6V1E1']","ENSG00000099341, ENSG00000053501, ENSG00000131100",NCBI,3
185,CG1,"['KTN1', ' NUP42', ' MAMLD1']","ENSG00000126777, ENSG00000136243, ENSG00000013619",HGNC,3
2491,P36,"['NT5C3A', ' ANXA2', ' H3C9P']","ENSG00000122643, ENSG00000182718, ENSG00000220875",NCBI,3
2494,P39,"['JUN', ' ATP6V0D1', ' CDK5R2']","ENSG00000177606, ENSG00000159720, ENSG00000171450",NCBI,3
197,CIR,"['VIM2P', ' CIR1', ' KCNJ5']","ENSG00000220548, ENSG00000138433, ENSG00000120457",HGNC,3
2231,NBP,"['NUBP1', ' COASY', ' TP63']","ENSG00000103274, ENSG00000068120, ENSG00000073282",NCBI,3
825,DA2B,"['TPM2', ' TNNI2', ' MYH3']","ENSG00000198467, ENSG00000130598, ENSG00000109063",NCBI,3
1450,STV1,"['ATP6V0A2', ' ATP6V0A1', ' ATP6V0A4']","ENSG00000185344, ENSG00000033627, ENSG00000105929",ENSG,3
2499,P43,"['H3P31', ' TUFM', ' AIMP1']","ENSG00000232466, ENSG00000178952, ENSG00000164022",NCBI,3
3508,TRN,"['TNPO1', ' TRN-GTT2-7', ' TRN-GTT2-1']","ENSG00000083312, nan, nan",NCBI,3
3507,TRM1,"['TRX-CAT1-2', ' TRX-CAT2-1', ' TRMT1']","nan, nan, ENSG00000104907",NCBI,3
210,CLP,"['COTL1', ' CALML3', ' CSRP3']","ENSG00000103187, ENSG00000178363, ENSG00000129170",HGNC,3
2506,P49,"['PRIM1', ' H3P39', ' SRFBP1']","ENSG00000198056, nan, ENSG00000151304",NCBI,3
510,HZF2,"['ZNF267', ' NR1D2', ' ZNF126']","ENSG00000185947, ENSG00000174738, nan",HGNC,3
3463,TP53TG3C,"['TP53TG3E', ' TP53TG3F', ' TP53TG3D']","ENSG00000275034, ENSG00000278848, ENSG00000205456",NCBI,3
3192,SOAT,"['SLC10A6', ' SOAT1', ' CASD1']","ENSG00000145283, ENSG00000057252, ENSG00000127995",NCBI,3
1138,PAR1,"['F2R', ' SLC52A2', ' PWAR1']","ENSG00000181104, ENSG00000285112, ENSG00000279050",ENSG,3
96,ARP11,"['ACTR10', ' ACTR3C', ' ACTR3B']","ENSG00000131966, ENSG00000106526, ENSG00000133627",ENSG,3
671,COX,"['COX5A', ' CPOX', ' COX8A']","ENSG00000178741, ENSG00000080819, ENSG00000176340",NCBI,3
3413,TFIIF,"['GTF2F2', ' GTF2F1', ' GTF2F2P1']","ENSG00000188342, ENSG00000125651, nan",NCBI,3
1880,LCA,"['CLTA', ' GUCY2D', ' PTPRC']","ENSG00000122705, ENSG00000132518, ENSG00000081237",NCBI,3
1110,P84,"['THOC1', ' PPP1R12C', ' SIRPA']","ENSG00000079134, ENSG00000125503, ENSG00000198053",ENSG,3
2724,POF,"['DIAPH2', ' FMR1', ' POF1B']","ENSG00000147202, ENSG00000102081, ENSG00000124429",NCBI,3
1107,P75,"['TNFRSF1B', ' TCF3', ' PSIP1']","ENSG00000028137, ENSG00000071564, ENSG00000164985",ENSG,3
1950,LST3,"['ELMOD3', ' SLCO1B7', ' SLCO1B3']","ENSG00000115459, nan, ENSG00000111700",NCBI,3
738,NRP,"['OPTN', ' NAP1L1', ' NRP1']","ENSG00000123240, ENSG00000187109, ENSG00000099250",HGNC,3
2725,POLYMERASE,"['ERVK-19', ' ERVK-11', ' ERVK-9']","nan, nan, nan",NCBI,3
2781,PRL1,"['PLRG1', ' OPRPN', ' PTP4A1']","ENSG00000171566, ENSG00000171199, ENSG00000112245",NCBI,3
1103,P65,"['SYT1', ' GORASP1', ' RELA']","ENSG00000067715, ENSG00000114745, ENSG00000173039",ENSG,3
625,CLP,"['CALML3', ' CSRP3', ' COTL1']","ENSG00000178363, ENSG00000129170, ENSG00000103187",NCBI,3
1885,LD78,"['CCL3L1', ' CCL3L3', ' CCL3']","nan, ENSG00000276085, ENSG00000277632",NCBI,3
2777,PRIP,"['PLCL1', ' PRNP', ' NCOA6']","ENSG00000115896, ENSG00000171867, ENSG00000198646",NCBI,3
2728,POP2,"['CNOT8', ' PYDC2', ' POPDC2']","ENSG00000155508, ENSG00000253548, ENSG00000121577",NCBI,3
1099,P60,"['ARHGEF5', ' H3P7', ' SQSTM1']","ENSG00000050327, ENSG00000237178, ENSG00000284099",ENSG,3
2729,POP3,"['POPDC3', ' PYDC5', ' MLST8']","ENSG00000132429, ENSG00000289721, ENSG00000167965",NCBI,3
1096,P57,"['H3P47', ' CDKN1C', ' CORO1A']","ENSG00000179101, ENSG00000273707, ENSG00000102879",ENSG,3
1112,FAME,"['SAMD12', ' CCDC198', ' STARD7']","ENSG00000177570, ENSG00000100557, ENSG00000084090",NCBI,3
626,MAT1,"['MSC-AS1', ' PEA15', ' MNAT1']","ENSG00000235531, ENSG00000162734, ENSG00000020426",HGNC,3
97,ARP2,"['AICDA', ' ANGPTL2', ' ACTR2']","ENSG00000111732, ENSG00000136859, ENSG00000138071",ENSG,3
1115,PA,"['PRH1', ' EPB42', ' BLOC1S6']","ENSG00000277823, ENSG00000166947, ENSG00000104164",ENSG,3
1877,LAT3,"['SLC43A1', ' SLC7A6', ' SLC7A7']","ENSG00000149150, ENSG00000103064, ENSG00000155465",NCBI,3
1129,PAL,"['SHCBP1', ' LRIT1', ' PAM']","ENSG00000171241, ENSG00000148602, ENSG00000145730",ENSG,3
1971,MADD,"['ETFDH', ' ETFB', ' ETFA']","ENSG00000171503, ENSG00000105379, ENSG00000140374",NCBI,3
3422,THG1,"['TSC22D4', ' THG1L', ' RHOXF2']","ENSG00000166925, ENSG00000113272, ENSG00000131721",NCBI,3
579,L19,"['RPL19', ' IGKV1-12', ' SIK3']","ENSG00000108298, ENSG00000243290, ENSG00000160584",HGNC,3
2709,PMI,"['MPI', ' TMEM11', ' PMM2']","ENSG00000178802, ENSG00000178307, ENSG00000140650",NCBI,3
974,NIP,"['GIPC1', ' DUOXA1', ' CRPPA']","ENSG00000123159, ENSG00000140254, ENSG00000214960",ENSG,3
975,NIP1,"['BNIP1', ' NCBP2', ' NECAB3']","ENSG00000113734, ENSG00000114503, ENSG00000125967",ENSG,3
615,CLF,"['CRNKL1', ' CRLF1', ' CLQTL1']","ENSG00000101343, ENSG00000006016, nan",NCBI,3
583,L6,"['MED10', ' RPL6', ' TM4SF1']","ENSG00000133398, ENSG00000089009, ENSG00000169908",HGNC,3
1069,ESA,"['PON1', ' EPCAM', ' FLOT2']","ENSG00000005421, ENSG00000119888, ENSG00000132589",NCBI,3
2794,PRR,"['NR1I2', ' NECTIN1', ' ATP6AP2']","ENSG00000144852, ENSG00000110400, ENSG00000182220",NCBI,3
987,NP,"['CTF2P', ' PNP', ' ZNF384']","ENSG00000230447, ENSG00000291814, ENSG00000126746",ENSG,3
100,ARP5,"['ACTR5', ' APOBEC3C', ' ANGPTL6']","ENSG00000101442, ENSG00000244509, ENSG00000130812",ENSG,3
1073,ESO1,"['CTAG1A', ' ESCO1', ' CTAG1B']","ENSG00000268651, ENSG00000141446, ENSG00000184033",NCBI,3
592,LAP1,"['TRAF3', ' TOR1AIP1', ' ANPEP']","ENSG00000131323, ENSG00000143337, ENSG00000166825",HGNC,3
1959,M-PST,"['SULT1A4', ' SLX1A-SULT1A3', ' SULT1A3']","ENSG00000213648, ENSG00000213599, ENSG00000261052",NCBI,3
1867,LAMR,"['RPSAP11', ' RPSA2', ' RPSA']","ENSG00000237433, ENSG00000288920, ENSG00000168028",NCBI,3
1121,PAC1,"['PSMG1', ' KLF6', ' ADCYAP1R1']","ENSG00000183527, ENSG00000067082, ENSG00000078549",ENSG,3
1871,LAP2,"['HSP90AA1', ' TMPO', ' ERBIN']","ENSG00000080824, ENSG00000120802, ENSG00000112851",NCBI,3
986,NOV,"['RPL10', ' CCN3', ' PLXNA1']","ENSG00000147403, ENSG00000136999, ENSG00000114554",ENSG,3
3416,TFIIS,"['TCEA1', ' TCEA2', ' TCEA3']","ENSG00000187735, ENSG00000171703, ENSG00000204219",NCBI,3
88,ARD1,"['TRIM23', ' PPP1R8', ' NAA10']","ENSG00000113595, ENSG00000117751, ENSG00000102030",ENSG,3
1091,P51,"['H3P41', ' TP63', ' ZNF398']","ENSG00000265541, ENSG00000073282, ENSG00000197024",ENSG,3
54,ALK1,"['ALK', ' ACVRL1', ' SLPI']","ENSG00000171094, ENSG00000139567, ENSG00000124107",ENSG,3
699,MU,"['BLOC1S5', ' PSMA2', ' GSTM1']","ENSG00000188428, ENSG00000106588, ENSG00000134184",HGNC,3
62,AMY1,"['AMY1C', ' AMY1A', ' AMY1B']","ENSG00000187733, ENSG00000237763, ENSG00000174876",ENSG,3
3407,TEM,"['CYLD', ' MFT2', ' TNMD']","ENSG00000083799, nan, ENSG00000000005",NCBI,3
1911,LIP2,"['ANXA2P3', ' MRPL17', ' ANXA2']","nan, ENSG00000158042, ENSG00000182718",NCBI,3
705,NAG,"['NAGLU', ' NBAS', ' SCN7A']","ENSG00000108784, ENSG00000151779, ENSG00000136546",HGNC,3
64,AN,"['DIAPH3', ' CCDC102B', ' PAX6']","ENSG00000139734, ENSG00000150636, ENSG00000007372",ENSG,3
1913,LIS2,"['PAFAH1B1P1', ' RELN', ' PAFAH1B1']","nan, ENSG00000189056, ENSG00000007168",NCBI,3
675,MPS1,"['TTK', ' IDUA', ' RPS27']","ENSG00000112742, ENSG00000127415, ENSG00000177954",HGNC,3
676,MRG1,"['MORF4L1P1', ' CITED2', ' MEIS2']","ENSG00000218283, ENSG00000164442, ENSG00000134138",HGNC,3
1047,P12,"['POLE4', ' POLD4', ' H3P5']","ENSG00000115350, ENSG00000175482, ENSG00000231712",ENSG,3
1045,P11,"['ENDOU', ' EXOSC6', ' S100A10']","ENSG00000111405, ENSG00000223496, ENSG00000197747",ENSG,3
659,COAS-2,"['PPIAL4A', ' PPIAL4C', ' PPIAL4G']","ENSG00000263353, ENSG00000288867, ENSG00000236334",NCBI,3
1044,P105,"['NFKB2', ' SCYL1', ' NFKB1']","ENSG00000077150, ENSG00000142186, ENSG00000109320",ENSG,3
681,MRP-L32,"['MRPL14', ' MRPL', ' MRPL32']","ENSG00000180992, nan, ENSG00000106591",HGNC,3
1918,LNC,"['TMC6', ' SCARNA10', ' DHCR7-DT']","ENSG00000141524, ENSG00000239002, ENSG00000254682",NCBI,3
682,MRP2,"['ABCC2', ' SYCE1L', ' KLHL1']","ENSG00000023839, ENSG00000205078, ENSG00000150361",HGNC,3
694,MTF,"['MELTF', ' MT1L', ' FTMT']","ENSG00000163975, ENSG00000260549, ENSG00000181867",HGNC,3
685,MRP8,"['ABCC11', ' ABCC8', ' S100A8']","ENSG00000121270, ENSG00000006071, ENSG00000143546",HGNC,3
1091,FAD,"['PSEN1', ' BRCA2', ' FANCD2']","ENSG00000080815, ENSG00000139618, ENSG00000144554",NCBI,3
691,MST,"['MPST', ' MSTO1', ' MAP3K10']","ENSG00000128309, ENSG00000125459, ENSG00000130758",HGNC,3
